id,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9
2101,0.000022,0.000414,0.001278,0.000044,0.943405,0.005877,0.009017,0.000066,0.021909,0.017967
2102,0.000000,0.001459,0.000000,0.000022,0.006465,0.000019,0.000000,0.001620,0.000164,0.990252
2103,0.000002,0.000086,0.000017,0.007127,0.006830,0.031608,0.000001,0.290130,0.000318,0.663881
2104,0.000000,0.000001,0.000000,0.003644,0.000000,0.000046,0.000000,0.990114,0.000001,0.006193
2105,0.000000,0.047773,0.000496,0.031267,0.017168,0.012287,0.000004,0.022509,0.012395,0.856100
2106,0.054729,0.000000,0.000006,0.000416,0.000017,0.943179,0.000112,0.000080,0.001378,0.000084
2107,0.001488,0.000001,0.001303,0.000000,0.039756,0.000816,0.955938,0.000000,0.000697,0.000002
2108,0.000001,0.000196,0.997951,0.000980,0.000000,0.000015,0.000132,0.000000,0.000725,0.000000
2109,0.000038,0.010061,0.829331,0.085293,0.000036,0.010039,0.001884,0.000035,0.063215,0.000067
2110,0.000076,0.000006,0.997482,0.000782,0.000000,0.000100,0.000241,0.000000,0.001314,0.000000
2111,0.000000,0.625028,0.038133,0.003186,0.000012,0.000035,0.000008,0.000000,0.333495,0.000102
2112,0.962695,0.000000,0.000004,0.000000,0.000079,0.020952,0.016248,0.000000,0.000021,0.000000
2113,0.000607,0.000000,0.000115,0.000000,0.001068,0.000357,0.997656,0.000000,0.000197,0.000000
2114,0.000000,0.000096,0.000001,0.000026,0.024347,0.000167,0.000000,0.041827,0.000130,0.933406
2115,0.297633,0.000000,0.000112,0.000005,0.001845,0.146485,0.551954,0.000000,0.001964,0.000001
2116,0.000000,0.630710,0.011350,0.243460,0.000013,0.000868,0.000000,0.000837,0.100902,0.011860
2117,0.000000,0.000452,0.000001,0.000027,0.002059,0.000025,0.000000,0.012947,0.000417,0.984073
2118,0.000000,0.000000,0.000000,0.000036,0.000004,0.000755,0.000000,0.977359,0.000000,0.021846
2119,0.000000,0.000010,0.000001,0.006824,0.000000,0.000035,0.000000,0.979802,0.000006,0.013322
2120,0.000000,0.967963,0.000378,0.004901,0.000065,0.000013,0.000000,0.000555,0.001958,0.024168
2121,0.000000,0.000037,0.000001,0.000000,0.997606,0.000037,0.000203,0.000000,0.000418,0.001697
2122,0.000000,0.000197,0.002822,0.000126,0.000035,0.000513,0.000066,0.000000,0.996147,0.000095
2123,0.008354,0.000000,0.000019,0.002834,0.000006,0.980515,0.000029,0.000196,0.007779,0.000268
2124,0.000000,0.000864,0.000382,0.994927,0.000000,0.001292,0.000000,0.000716,0.001604,0.000215
2125,0.000000,0.000362,0.000015,0.000015,0.978907,0.002176,0.000692,0.000005,0.002192,0.015636
2126,0.000000,0.000094,0.001485,0.990015,0.000000,0.000325,0.000000,0.007932,0.000130,0.000019
2127,0.000000,0.000006,0.000001,0.000000,0.998085,0.000017,0.000205,0.000000,0.000542,0.001144
2112,0.000000,0.000003,0.000000,0.001690,0.000089,0.002330,0.000000,0.762742,0.000011,0.233135
2113,0.000000,0.000000,0.000001,0.001174,0.000000,0.000075,0.000000,0.994458,0.000002,0.004289
2114,0.006658,0.000000,0.000002,0.001546,0.000012,0.990141,0.000008,0.000608,0.000567,0.000457
2115,0.996892,0.000000,0.000001,0.000000,0.000000,0.002070,0.001036,0.000000,0.000001,0.000000
2116,0.000019,0.000023,0.002639,0.043376,0.000001,0.003026,0.000000,0.946684,0.000425,0.003807
2117,0.000000,0.000011,0.000000,0.000000,0.991840,0.000022,0.000015,0.000004,0.000110,0.007997
2118,0.000139,0.000068,0.045690,0.000097,0.000807,0.003997,0.026821,0.000001,0.922335,0.000046
2119,0.000008,0.006695,0.130143,0.013542,0.000247,0.008536,0.000642,0.000073,0.838965,0.001150
2120,0.000000,0.990024,0.003126,0.002811,0.000092,0.000018,0.000001,0.000007,0.003078,0.000842
2121,0.001728,0.000000,0.000026,0.001569,0.001042,0.974614,0.000297,0.000221,0.016723,0.003780
2122,0.000000,0.000091,0.000169,0.998753,0.000000,0.000161,0.000000,0.000771,0.000045,0.000010
2123,0.000000,0.004127,0.000016,0.000057,0.123977,0.000173,0.000001,0.004536,0.001375,0.865739
2124,0.000960,0.000000,0.000014,0.001367,0.003572,0.983424,0.000410,0.000188,0.005263,0.004802
2125,0.000000,0.002019,0.000004,0.000029,0.128368,0.000142,0.000000,0.002185,0.000953,0.866301
2126,0.000000,0.001172,0.000150,0.033518,0.000260,0.005529,0.000000,0.511686,0.001314,0.446371
2127,0.024946,0.000000,0.000238,0.000004,0.001444,0.053148,0.912593,0.000000,0.007626,0.000001
2128,0.000000,0.002887,0.000001,0.000076,0.018198,0.000123,0.000000,0.001554,0.001045,0.976115
2129,0.995847,0.000000,0.000001,0.000000,0.000000,0.001639,0.002511,0.000000,0.000002,0.000000
2130,0.000000,0.000197,0.000425,0.997930,0.000000,0.000587,0.000000,0.000478,0.000355,0.000028
2131,0.000582,0.000000,0.000019,0.000000,0.000584,0.000224,0.998475,0.000000,0.000117,0.000000
2132,0.000000,0.003716,0.001906,0.962332,0.000005,0.022669,0.000001,0.003116,0.002706,0.003549
2133,0.000000,0.012965,0.000006,0.000061,0.011185,0.000026,0.000000,0.002614,0.001648,0.971495
2134,0.000001,0.000951,0.008671,0.002057,0.000115,0.003388,0.000078,0.000023,0.983433,0.001282
2135,0.000000,0.000334,0.997732,0.000366,0.000000,0.000003,0.000020,0.000000,0.001545,0.000000
2136,0.000105,0.005377,0.050792,0.001253,0.202965,0.036976,0.091388,0.000028,0.603689,0.007428
2137,0.000000,0.997924,0.000291,0.000355,0.000009,0.000001,0.000000,0.000001,0.001176,0.000243
2138,0.000000,0.000110,0.993743,0.005936,0.000000,0.000006,0.000001,0.000000,0.000204,0.000000
2139,0.000001,0.000716,0.002397,0.000569,0.000561,0.003609,0.000235,0.000004,0.990572,0.001337
2140,0.000074,0.000000,0.000218,0.000000,0.000204,0.000025,0.999368,0.000000,0.000111,0.000000
2141,0.000000,0.000927,0.000686,0.000031,0.001210,0.000341,0.000192,0.000000,0.996013,0.000599
2142,0.004246,0.000003,0.000310,0.004938,0.004527,0.969483,0.002849,0.000274,0.009865,0.003505
2143,0.001882,0.000033,0.006868,0.211459,0.000045,0.689720,0.000141,0.004919,0.081597,0.003337
2128,0.002476,0.000024,0.538159,0.444394,0.000000,0.013784,0.000047,0.000408,0.000707,0.000001
2129,0.000000,0.000361,0.000001,0.000018,0.006990,0.000030,0.000000,0.013991,0.000198,0.978412
2130,0.000000,0.000016,0.000002,0.000000,0.996540,0.000101,0.000417,0.000000,0.000999,0.001925
2131,0.000000,0.000639,0.000014,0.000288,0.624602,0.015776,0.000070,0.000549,0.005025,0.353038
2132,0.000002,0.000078,0.996473,0.002317,0.000000,0.000026,0.000019,0.000000,0.001085,0.000000
2133,0.016335,0.000000,0.000161,0.002436,0.000465,0.959527,0.000560,0.000627,0.017784,0.002105
2134,0.000000,0.997455,0.000428,0.000309,0.000003,0.000000,0.000000,0.000013,0.001054,0.000739
2135,0.003322,0.000000,0.000098,0.010401,0.000139,0.967648,0.000068,0.002170,0.011925,0.004230
2136,0.000000,0.998494,0.000143,0.000537,0.000007,0.000001,0.000000,0.000003,0.000277,0.000538
2137,0.000017,0.001641,0.001621,0.000385,0.803549,0.020763,0.003589,0.000476,0.060561,0.107399
2138,0.000000,0.000019,0.000000,0.000000,0.986093,0.000057,0.000015,0.000001,0.000526,0.013289
2139,0.000000,0.995554,0.000172,0.000254,0.000053,0.000001,0.000000,0.000013,0.000898,0.003056
2140,0.000080,0.000388,0.005707,0.000023,0.844563,0.003451,0.138086,0.000003,0.006666,0.001033
2141,0.000132,0.000566,0.012084,0.000021,0.899021,0.002199,0.075652,0.000024,0.007980,0.002320
2142,0.000000,0.003280,0.009505,0.980795,0.000000,0.002304,0.000000,0.000295,0.003734,0.000087
2143,0.000191,0.000104,0.002299,0.317337,0.000091,0.630672,0.000053,0.004462,0.036359,0.008433
2144,0.000000,0.000326,0.000001,0.000301,0.016811,0.001140,0.000000,0.014342,0.000227,0.966853
2145,0.000000,0.982306,0.000793,0.002861,0.000270,0.000019,0.000000,0.000153,0.001813,0.011784
2146,0.000000,0.009046,0.980965,0.004561,0.000000,0.000002,0.000001,0.000000,0.005426,0.000000
2147,0.000000,0.000786,0.982472,0.005708,0.000000,0.000018,0.000001,0.000002,0.011013,0.000000
2148,0.000002,0.000056,0.000817,0.968059,0.000000,0.024367,0.000000,0.005344,0.000952,0.000403
2149,0.000001,0.000271,0.007461,0.987533,0.000000,0.002672,0.000000,0.001515,0.000517,0.000031
2150,0.999081,0.000000,0.000000,0.000000,0.000000,0.000858,0.000061,0.000000,0.000000,0.000000
2151,0.000000,0.007087,0.978394,0.000143,0.000005,0.000010,0.001275,0.000000,0.013086,0.000000
2152,0.000000,0.003241,0.000002,0.000063,0.260373,0.000689,0.000001,0.000275,0.003292,0.732063
2153,0.981215,0.000000,0.000053,0.000001,0.000002,0.006393,0.012305,0.000000,0.000031,0.000000
2154,0.999143,0.000000,0.000000,0.000000,0.000000,0.000836,0.000021,0.000000,0.000000,0.000000
2155,0.000000,0.000984,0.000003,0.000032,0.008027,0.000046,0.000000,0.010741,0.000871,0.979296
2156,0.000003,0.000217,0.000018,0.003080,0.127593,0.113762,0.000027,0.008598,0.006049,0.740653
2157,0.001309,0.000000,0.000535,0.000001,0.000813,0.002029,0.994415,0.000000,0.000898,0.000000
2158,0.995106,0.000000,0.000342,0.000014,0.000000,0.004189,0.000338,0.000000,0.000012,0.000000
2159,0.000000,0.001867,0.000049,0.000041,0.216648,0.000304,0.000002,0.009281,0.002630,0.769178
2144,0.000000,0.000448,0.000236,0.997764,0.000000,0.000126,0.000000,0.001248,0.000141,0.000036
2145,0.000153,0.000001,0.000069,0.003355,0.000061,0.018447,0.000000,0.929729,0.000569,0.047616
2146,0.000004,0.000257,0.003322,0.004311,0.000152,0.023513,0.000191,0.000015,0.966936,0.001298
2147,0.000000,0.000502,0.000056,0.000005,0.941583,0.000214,0.000080,0.000258,0.000928,0.056373
2148,0.000000,0.998421,0.000186,0.000148,0.000020,0.000000,0.000000,0.000001,0.000886,0.000337
2149,0.000000,0.000874,0.000007,0.000015,0.168598,0.000137,0.000000,0.004531,0.001302,0.824535
2150,0.000007,0.000000,0.000000,0.000243,0.000334,0.022851,0.000000,0.815047,0.000006,0.161512
2151,0.000000,0.000002,0.000001,0.003049,0.000000,0.000203,0.000000,0.982839,0.000005,0.013901
2152,0.000016,0.000022,0.997476,0.000078,0.000000,0.000016,0.000811,0.000000,0.001582,0.000000
2153,0.000000,0.017267,0.000288,0.343900,0.000000,0.000050,0.000000,0.610487,0.001366,0.026641
2154,0.000000,0.000472,0.000001,0.000024,0.011983,0.000049,0.000000,0.010036,0.000215,0.977221
2155,0.000000,0.000093,0.000000,0.000045,0.005636,0.000180,0.000000,0.027666,0.000285,0.966094
2156,0.000271,0.000268,0.002301,0.003164,0.095794,0.438198,0.023773,0.000052,0.417913,0.018265
2157,0.000010,0.001761,0.001300,0.000811,0.256101,0.009163,0.000096,0.044696,0.014723,0.671338
2158,0.024789,0.000002,0.000814,0.010716,0.003913,0.879648,0.000436,0.049819,0.005126,0.024737
2159,0.000000,0.996334,0.000686,0.000250,0.000042,0.000001,0.000000,0.000002,0.002105,0.000579
2160,0.000000,0.996677,0.000520,0.000522,0.000077,0.000002,0.000000,0.000007,0.000861,0.001333
2161,0.000000,0.000405,0.008962,0.000119,0.000025,0.000214,0.000054,0.000001,0.990141,0.000080
2162,0.000004,0.000501,0.008290,0.138121,0.000003,0.005052,0.000000,0.818770,0.008315,0.020944
2163,0.003220,0.000000,0.000041,0.002532,0.000321,0.979922,0.000225,0.000249,0.011551,0.001940
2164,0.000000,0.768260,0.034118,0.007294,0.004848,0.000949,0.000214,0.000026,0.177333,0.006958
2165,0.000000,0.000167,0.000000,0.000014,0.032854,0.000094,0.000000,0.003404,0.000068,0.963398
2166,0.035895,0.000000,0.000075,0.001193,0.000360,0.949353,0.000388,0.000976,0.010164,0.001596
2167,0.000073,0.000016,0.001179,0.751342,0.000001,0.238836,0.000002,0.002331,0.005689,0.000530
2168,0.001402,0.000098,0.002478,0.035450,0.009114,0.905455,0.002206,0.002140,0.023667,0.017989
2169,0.000005,0.000211,0.000066,0.000131,0.857212,0.014556,0.000450,0.000783,0.004094,0.122493
2170,0.000000,0.000914,0.000041,0.000786,0.017150,0.002716,0.000001,0.028199,0.005620,0.944573
2171,0.000054,0.000035,0.000058,0.002316,0.090230,0.488475,0.000279,0.002337,0.103006,0.313210
2172,0.000000,0.001407,0.000014,0.001025,0.035503,0.003215,0.000001,0.017542,0.001162,0.940131
2173,0.000000,0.000003,0.000014,0.259841,0.000000,0.007651,0.000000,0.724795,0.000155,0.007540
2174,0.000000,0.971241,0.009630,0.003035,0.000748,0.000066,0.000007,0.000029,0.012040,0.003205
2175,0.000000,0.000216,0.000000,0.000024,0.008513,0.000065,0.000000,0.006947,0.000114,0.984122
2160,0.998792,0.000000,0.000000,0.000000,0.000000,0.001111,0.000097,0.000000,0.000000,0.000000
2161,0.000000,0.003029,0.000005,0.000425,0.000632,0.000157,0.000000,0.007199,0.016368,0.972185
2162,0.000000,0.000000,0.000000,0.000258,0.000000,0.000007,0.000000,0.993292,0.000000,0.006442
2163,0.000123,0.000660,0.002446,0.190203,0.003058,0.653116,0.000137,0.018237,0.039803,0.092217
2164,0.000000,0.000048,0.000003,0.000001,0.992571,0.000335,0.000326,0.000001,0.001022,0.005694
2165,0.000000,0.000901,0.000000,0.000491,0.000685,0.000159,0.000000,0.014518,0.000130,0.983117
2166,0.000145,0.000041,0.961989,0.000036,0.000005,0.000060,0.034751,0.000000,0.002974,0.000000
2167,0.991384,0.000000,0.000365,0.000078,0.000000,0.008112,0.000051,0.000001,0.000009,0.000000
2168,0.000000,0.998621,0.000054,0.000078,0.000015,0.000000,0.000000,0.000000,0.000835,0.000396
2169,0.979221,0.000000,0.000188,0.000006,0.000003,0.013550,0.006987,0.000000,0.000043,0.000000
2170,0.000948,0.000021,0.001605,0.001913,0.008925,0.452196,0.015845,0.000020,0.515515,0.003012
2171,0.000000,0.994580,0.000461,0.002234,0.000024,0.000005,0.000000,0.000018,0.000925,0.001754
2172,0.000001,0.000016,0.000009,0.000001,0.983168,0.000463,0.000257,0.000031,0.001365,0.014691
2173,0.000000,0.000972,0.000006,0.000470,0.200616,0.008715,0.000006,0.001571,0.004043,0.783601
2174,0.000000,0.000152,0.000054,0.992340,0.000000,0.002607,0.000000,0.004085,0.000219,0.000544
2175,0.000000,0.025919,0.003910,0.932336,0.000004,0.006444,0.000000,0.009495,0.010335,0.011557
2176,0.000432,0.000000,0.000504,0.000000,0.000787,0.000084,0.997995,0.000000,0.000198,0.000000
2177,0.000000,0.998086,0.000177,0.000213,0.000026,0.000001,0.000000,0.000000,0.001227,0.000270
2178,0.000865,0.000002,0.000092,0.007065,0.001761,0.964518,0.000348,0.000535,0.016048,0.008766
2179,0.000000,0.000329,0.992783,0.005185,0.000000,0.000018,0.000005,0.000000,0.001680,0.000000
2180,0.011959,0.000000,0.000056,0.003554,0.000263,0.980718,0.000328,0.000447,0.001787,0.000887
2181,0.000077,0.001966,0.930929,0.046271,0.000006,0.004729,0.001431,0.000014,0.014567,0.000009
2182,0.000000,0.000748,0.995835,0.000201,0.000000,0.000005,0.000106,0.000000,0.003106,0.000000
2183,0.993528,0.000000,0.000001,0.000000,0.000000,0.006118,0.000345,0.000000,0.000008,0.000000
2184,0.000354,0.010375,0.053923,0.085009,0.060264,0.146540,0.000712,0.248383,0.031040,0.363400
2185,0.000000,0.000070,0.999064,0.000122,0.000000,0.000002,0.000067,0.000000,0.000675,0.000000
2186,0.000097,0.000000,0.001379,0.000000,0.000761,0.000034,0.997409,0.000000,0.000320,0.000000
2187,0.000482,0.000000,0.000079,0.000000,0.000217,0.000062,0.999080,0.000000,0.000080,0.000000
2188,0.998564,0.000000,0.000000,0.000000,0.000000,0.001370,0.000066,0.000000,0.000000,0.000000
2189,0.000000,0.937137,0.000399,0.000645,0.009285,0.000063,0.000003,0.000015,0.019079,0.033374
2190,0.000000,0.064239,0.821745,0.006507,0.000001,0.000062,0.000063,0.000000,0.107381,0.000003
2191,0.999201,0.000000,0.000000,0.000000,0.000000,0.000711,0.000088,0.000000,0.000000,0.000000
2176,0.000000,0.000384,0.000922,0.994446,0.000000,0.000643,0.000000,0.002898,0.000604,0.000101
2177,0.997541,0.000000,0.000001,0.000000,0.000000,0.001951,0.000507,0.000000,0.000001,0.000000
2178,0.000000,0.004681,0.987361,0.006117,0.000000,0.000010,0.000006,0.000000,0.001825,0.000000
2179,0.000018,0.002947,0.001883,0.159218,0.008992,0.531885,0.000177,0.005684,0.104909,0.184286
2180,0.001110,0.000021,0.000824,0.001830,0.032163,0.681101,0.016643,0.000046,0.257968,0.008294
2181,0.000000,0.000000,0.000000,0.000264,0.000000,0.000161,0.000000,0.992740,0.000000,0.006834
2182,0.000000,0.000551,0.000001,0.000838,0.000181,0.000147,0.000000,0.082516,0.000205,0.915561
2183,0.001173,0.000001,0.000083,0.086227,0.000017,0.779957,0.000002,0.112636,0.003187,0.016719
2184,0.000105,0.000075,0.000871,0.078954,0.000378,0.753557,0.000154,0.000703,0.153455,0.011747
2185,0.992268,0.000000,0.000002,0.000000,0.000001,0.003505,0.004221,0.000000,0.000004,0.000000
2186,0.000000,0.000859,0.005334,0.001445,0.000106,0.003715,0.000175,0.000002,0.987968,0.000396
2187,0.000000,0.000299,0.000003,0.000190,0.019909,0.001459,0.000000,0.007528,0.002620,0.967992
2188,0.009812,0.000000,0.000027,0.003132,0.000200,0.970596,0.000040,0.006225,0.004535,0.005432
2189,0.994136,0.000000,0.000002,0.000000,0.000001,0.004187,0.001669,0.000000,0.000004,0.000000
2190,0.000000,0.002898,0.001159,0.994866,0.000000,0.000167,0.000000,0.000406,0.000463,0.000040
2191,0.000000,0.001783,0.994604,0.000215,0.000000,0.000004,0.000358,0.000000,0.003034,0.000000
2192,0.001363,0.000038,0.000467,0.008068,0.071661,0.830421,0.001870,0.005248,0.011804,0.069060
2193,0.000001,0.001760,0.000214,0.000306,0.732068,0.008713,0.000278,0.001314,0.008694,0.246651
2194,0.742681,0.000000,0.000283,0.000004,0.000026,0.029570,0.227161,0.000000,0.000275,0.000000
2195,0.000000,0.001513,0.002279,0.000259,0.000363,0.000870,0.000119,0.000002,0.993793,0.000803
2196,0.000000,0.002414,0.050241,0.012917,0.000003,0.001478,0.000008,0.000028,0.932646,0.000265
2197,0.000000,0.000045,0.000008,0.000001,0.981347,0.000332,0.000183,0.000015,0.001500,0.016570
2198,0.020690,0.000005,0.001732,0.000182,0.265182,0.352899,0.309797,0.000025,0.047528,0.001960
2199,0.000006,0.000408,0.002886,0.000557,0.003083,0.016899,0.004545,0.000001,0.970807,0.000809
2200,0.000000,0.000611,0.000322,0.000093,0.010778,0.003654,0.000415,0.000002,0.977994,0.006130
2201,0.000000,0.000025,0.000003,0.000000,0.992903,0.000094,0.000163,0.000001,0.001100,0.005710
2202,0.011770,0.000000,0.000010,0.001542,0.000015,0.983811,0.000057,0.000125,0.002455,0.000214
2203,0.000000,0.000025,0.000000,0.000000,0.960094,0.000095,0.000008,0.000036,0.000156,0.039585
2204,0.000330,0.000036,0.000933,0.001338,0.025089,0.422981,0.017497,0.000012,0.526460,0.005324
2205,0.000628,0.000000,0.000010,0.006244,0.000031,0.977441,0.000010,0.000636,0.012009,0.002991
2206,0.000000,0.000540,0.000002,0.000021,0.773912,0.001445,0.000014,0.000066,0.002139,0.221861
2207,0.000000,0.000088,0.000001,0.000271,0.008240,0.001209,0.000000,0.062250,0.000202,0.927738
2192,0.000000,0.022705,0.967009,0.004542,0.000000,0.000007,0.000006,0.000000,0.005731,0.000000
2193,0.000000,0.007067,0.959148,0.026356,0.000000,0.000016,0.000001,0.000001,0.007412,0.000000
2194,0.000000,0.984545,0.000232,0.000305,0.000324,0.000006,0.000000,0.000002,0.011124,0.003462
2195,0.000000,0.002844,0.994977,0.000769,0.000000,0.000002,0.000007,0.000000,0.001400,0.000000
2196,0.000385,0.000000,0.000062,0.000000,0.010035,0.000151,0.989265,0.000000,0.000102,0.000000
2197,0.000000,0.005003,0.001961,0.000600,0.002003,0.002472,0.000289,0.000002,0.985134,0.002535
2198,0.000003,0.000108,0.015084,0.000413,0.000026,0.001566,0.000164,0.000003,0.982535,0.000100
2199,0.000000,0.000000,0.000000,0.000030,0.000070,0.000820,0.000000,0.948082,0.000000,0.050998
2200,0.998720,0.000000,0.000000,0.000000,0.000000,0.001261,0.000019,0.000000,0.000000,0.000000
2201,0.000004,0.000004,0.001609,0.991863,0.000000,0.004564,0.000000,0.001908,0.000044,0.000004
2202,0.000261,0.000001,0.001765,0.000000,0.011035,0.000128,0.986454,0.000000,0.000355,0.000000
2203,0.021201,0.000000,0.006890,0.000001,0.002543,0.001941,0.965877,0.000000,0.001545,0.000000
2204,0.000000,0.000229,0.000052,0.000003,0.930584,0.000510,0.000313,0.000025,0.024736,0.043547
2205,0.000000,0.000137,0.000101,0.992163,0.000000,0.003747,0.000000,0.003301,0.000172,0.000381
2206,0.000000,0.000733,0.010692,0.002852,0.000006,0.001042,0.000005,0.000043,0.984015,0.000611
2207,0.000012,0.000129,0.001138,0.000105,0.017821,0.015243,0.007029,0.000002,0.956362,0.002159
2208,0.000000,0.000875,0.000028,0.002814,0.038183,0.008508,0.000001,0.076182,0.000424,0.872985
2209,0.000028,0.000310,0.973236,0.021408,0.000000,0.000371,0.000018,0.000112,0.004514,0.000002
2210,0.000000,0.000314,0.998310,0.000598,0.000000,0.000002,0.000012,0.000000,0.000764,0.000000
2211,0.548700,0.000002,0.047458,0.000350,0.011612,0.153005,0.179389,0.000307,0.058670,0.000507
2212,0.995712,0.000000,0.000001,0.000000,0.000000,0.002401,0.001882,0.000000,0.000004,0.000000
2213,0.000000,0.000826,0.000012,0.000072,0.419885,0.002526,0.000013,0.000756,0.009295,0.566613
2214,0.000000,0.000026,0.000740,0.995971,0.000000,0.000322,0.000000,0.002799,0.000134,0.000009
2215,0.000000,0.000305,0.000001,0.000060,0.020336,0.000273,0.000000,0.010177,0.000356,0.968492
